RunID,BatchID,Model,Temp,Batch_Size,Run_Time,Max_Tok,Prompt_Stem,Dialog,N_shots,C_1,C_2,C_3,C_4,C_5,C_6,Holistic Acc,Avg hit Conf,Std Dev Conf,Precision,Recall,F1,Notes
6b20593d-2b42-4727-b114-22c088747a78,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,109,Undefined,API_PT_Revised.txt,GM6,0,0.9,0.6,0.9,1.0,1.0,NA,0.8800000000000001,0.5136363636363636,0.3327508685125672,1.0,0.333,0.5,NA
a157b2cb-4a08-4883-b8f7-6898e6d30002,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,111,Undefined,API_PT_Revised.txt,GM6,5,0.9,0.6,0.9,1.0,1.0,NA,0.8800000000000001,0.7079545454545455,0.23499109794990636,0.8,0.444,0.571,NA
a7a5c395-675e-44a9-9392-c1aac5663b05,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,107,Undefined,API_PT_Revised.txt,GM6,10,0.8,0.6,0.9,1.0,0.9,NA,0.8400000000000001,0.7071428571428571,0.26221842689132385,0.6,0.333,0.428,NA
e4598d33-62af-4a5e-baa2-8e0cc6e935b7,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,99,Undefined,API_PT_Revised.txt,GM6,15,1.0,0.6,0.9,1.0,1.0,NA,0.9,0.5555555555555556,0.2955639096563686,1.0,0.444,0.615,NA
dede1a56-ca0f-4a88-b795-78ec18673b35,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,100,Undefined,API_PT_Revised.txt,GM6,20,1.0,0.6,0.9,1.0,0.9,NA,0.8800000000000001,0.4954545454545453,0.31403137180756135,1.0,0.333,0.5,NA
a64c5103-3ff9-428a-8286-afff5a94f5cf,cc5c2b5f-8a6b-43ed-a424-ec38015a90f9,gpt-3.5-turbo,0.1,10,99,Undefined,API_PT_Revised.txt,GM6,25,0.9,0.6,0.9,1.0,1.0,NA,0.8800000000000001,0.5431818181818181,0.31723072136618863,0.8,0.444,0.571,NA
506b48a9-b14d-4f29-89df-717994c20562,cdecb49f-60b4-436e-ba8e-0d084aca522b,gpt-3.5-turbo,0.1,10,124,Undefined,API_PT_Revised.txt,GM6,0,0.8,0.8,0.8,1.0,1.0,NA,0.8800000000000001,0.36136363636363633,0.23857141973432106,1.0,0.454,0.625,NA
1c209304-b4bb-4bca-b19f-a20e078f9ea4,cdecb49f-60b4-436e-ba8e-0d084aca522b,gpt-3.5-turbo,0.1,10,139,Undefined,API_PT_Revised.txt,GM6,10,0.8,0.7,0.8,1.0,1.0,NA,0.86,0.7046511627906977,0.20680682860851823,0.833,0.454,0.588,NA
8a7fab42-060d-4016-b999-715020ad2ac1,cdecb49f-60b4-436e-ba8e-0d084aca522b,gpt-3.5-turbo,0.1,10,142,Undefined,API_PT_Revised.txt,GM6,15,0.8,0.7,0.8,1.0,1.0,NA,0.86,0.7127906976744186,0.21050686981437955,0.833,0.454,0.588,NA
712c1fe2-6a9e-4db6-b791-8aebc354c58b,cdecb49f-60b4-436e-ba8e-0d084aca522b,gpt-3.5-turbo,0.1,10,122,Undefined,API_PT_Revised.txt,GM6,20,0.8,0.9,0.8,1.0,1.0,NA,0.9,0.6333333333333333,0.26915505650915134,0.875,0.636,0.736,NA
69deaad0-1437-4ea2-b38c-d730178c400c,cdecb49f-60b4-436e-ba8e-0d084aca522b,gpt-3.5-turbo,0.1,10,138,Undefined,API_PT_Revised.txt,GM6,25,0.8,0.7,0.8,1.0,1.0,NA,0.86,0.5302325581395348,0.32602959183779784,0.833,0.454,0.588,NA
4e612aff-b90c-4144-9923-075870021563,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,307,Undefined,API_PT_Revised.txt,harker,0,0.8,0.7,0.6,NA,NA,NA,0.7000000000000001,0.4333333333333333,0.23162640965743445,1.0,0.307,0.470,NA
cae292b0-2e35-4e68-b380-0d370a97fd29,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,85,Undefined,API_PT_Revised.txt,harker,5,1.0,0.7,0.6,NA,NA,NA,0.7666666666666666,0.6826086956521739,0.16850280326153133,1.0,0.461,0.631,NA
1779eff8-7eed-4411-85e4-7a786e41c6bf,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,100,Undefined,API_PT_Revised.txt,harker,10,1.0,0.8,0.7,NA,NA,NA,0.8333333333333334,0.636,0.22957351763650788,1.0,0.615,0.761,NA
8d02be2e-4f42-4cad-ae9f-1bb9d45e9925,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,126,Undefined,API_PT_Revised.txt,harker,15,1.0,0.8,0.7,NA,NA,NA,0.8333333333333334,0.6360000000000001,0.18084247288731706,1.0,0.615,0.761,NA
8a46a202-8957-4990-b736-8f8c8b21d5e6,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,87,Undefined,API_PT_Revised.txt,harker,20,0.9,0.8,0.6,NA,NA,NA,0.7666666666666667,0.5478260869565217,0.2618820929804452,1.0,0.461,0.631,NA
ad92c165-6557-4f39-b936-65217a1c6319,b148a057-9c6f-4ba0-814c-d06260b53402,gpt-3.5-turbo,0.1,10,86,Undefined,API_PT_Revised.txt,harker,25,1.0,1.0,0.6,NA,NA,NA,0.8666666666666667,0.4923076923076924,0.2744548119217119,1.0,0.692,0.818,NA
1963ff25-542c-4f36-91f3-840e3e035096,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,89,Undefined,API_PT_Revised.txt,harker,0,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,0.45769230769230773,0.2436470917647978,1.0,0.555,0.714,NA
90af05fd-fe1b-4b51-97fb-c99f6b5d6f2b,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,84,Undefined,API_PT_Revised.txt,harker,5,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,0.6846153846153846,0.17473564140923922,0.857,0.666,0.75,NA
42252f93-bfce-42b9-ae0f-8f5eef36b577,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,85,Undefined,API_PT_Revised.txt,harker,10,1.0,0.7,0.8,NA,NA,NA,0.8333333333333334,0.688,0.14510685717773644,0.75,0.666,0.705,NA
0407fac5-e3f0-43b9-8236-1b3765665eed,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,96,Undefined,API_PT_Revised.txt,harker,15,0.9,0.8,0.8,NA,NA,NA,0.8333333333333334,0.632,0.17600000000000002,0.7,0.777,0.736,NA
2bc537b7-b300-440a-97a4-21b5fbaffe31,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,402,Undefined,API_PT_Revised.txt,harker,20,0.9,0.8,0.8,NA,NA,NA,0.8333333333333334,0.528,0.2490301186603741,0.7,0.777,0.736,NA
3892755c-7fef-4bb5-b92f-b93d04b8f3f2,70f44ea0-4b64-43e8-aacb-98ae1cf92342,gpt-3.5-turbo,0.1,10,88,Undefined,API_PT_Revised.txt,harker,25,0.8,0.8,0.8,NA,NA,NA,0.8000000000000002,0.4083333333333334,0.28124228384477007,0.666,0.666,0.666,NA
a5804373-203c-4643-b67c-67cc55a74117,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,85,Undefined,API_PT_Revised.txt,harker,0,0.9,0.5,0.7,NA,NA,NA,0.6999999999999998,0.42857142857142855,0.24131160874895097,0.75,0.272,0.399,NA
863184c9-f584-45f2-929f-c5c8af1e7a8e,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,91,Undefined,API_PT_Revised.txt,harker,5,0.9,0.6,0.8,NA,NA,NA,0.7666666666666666,0.7217391304347825,0.12495745967999929,1.0,0.363,0.533,NA
96dc7770-8b06-4308-8457-691a912b565f,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,117,Undefined,API_PT_Revised.txt,harker,10,1.0,0.6,0.8,NA,NA,NA,0.8000000000000002,0.6291666666666667,0.20099578491987227,1.0,0.454,0.625,NA
1f5d3c28-149f-438a-af9b-254324f22699,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,96,Undefined,API_PT_Revised.txt,harker,15,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,0.6076923076923076,0.16623217526903314,1.0,0.636,0.777,NA
7aedfa85-4e52-4d74-ad85-1d6d247226f0,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,1188,Undefined,API_PT_Revised.txt,harker,20,1.0,0.8,0.8,NA,NA,NA,0.8666666666666667,0.5423076923076923,0.1843347225587963,1.0,0.636,0.777,NA
2df0634d-9949-4642-b990-2a26a70b8205,536fa4b0-b83a-4125-9d43-7706f317bd64,gpt-3.5-turbo,0.1,10,85,Undefined,API_PT_Revised.txt,harker,25,1.0,0.7,0.8,NA,NA,NA,0.8333333333333334,0.5,0.2433105012119288,1.0,0.545,0.705,NA
58df602a-81ba-4b22-8d7c-c4c90cc8ffb7,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,81,Undefined,API_PT_Revised.txt,harker,0,0.9,0.6,0.8,NA,NA,NA,0.7666666666666666,0.3434782608695652,0.2747743532056515,1.0,0.363,0.533,NA
c3f18cc6-136c-4a19-92ff-848770bf6e83,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,5378,Undefined,API_PT_Revised.txt,harker,5,0.9,0.7,0.7,NA,NA,NA,0.7666666666666666,0.6869565217391304,0.19627918852688195,1.0,0.363,0.533,NA
efd97b9b-4800-4853-abba-c656be2c0d0c,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,88,Undefined,API_PT_Revised.txt,harker,10,0.9,0.8,0.8,NA,NA,NA,0.8333333333333334,0.628,0.21264054176003222,0.875,0.636,0.736,NA
4e09e48c-9893-4cbd-9c5b-c662ebc3cf2b,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,86,Undefined,API_PT_Revised.txt,harker,15,0.9,1.0,0.8,NA,NA,NA,0.9,0.6037037037037037,0.2395698019080923,1.0,0.727,0.842,NA
41da1a82-67d8-43e4-a17e-51456da7a000,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,79,Undefined,API_PT_Revised.txt,harker,20,1.0,0.9,0.8,NA,NA,NA,0.9,0.4407407407407406,0.32347563793923034,1.0,0.727,0.842,NA
268480f3-fe82-4183-9a34-e29a2420bb58,f58713ed-837d-419a-bd2e-6891cacfae7e,gpt-3.5-turbo,0.1,10,74,Undefined,API_PT_Revised.txt,harker,25,1.0,0.9,0.9,NA,NA,NA,0.9333333333333332,0.5107142857142857,0.26904498523784576,1.0,0.818,0.9,NA
d90c8602-c038-4545-9569-8f6cd61a87c0,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,84,Undefined,API_PT_Revised.txt,harker,0,0.9,0.6,0.5,NA,NA,NA,0.6666666666666666,0.36,0.20346989949375807,0.75,0.25,0.375,NA
e853f5cb-dffb-4283-a61c-95643c452bad,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,70,Undefined,API_PT_Revised.txt,harker,5,0.9,0.6,0.8,NA,NA,NA,0.7666666666666666,0.665217391304348,0.19021428568893356,0.777,0.583,0.666,NA
cc7dff30-0551-43d7-ac71-088cc5c84599,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,71,Undefined,API_PT_Revised.txt,harker,10,0.9,0.8,0.6,NA,NA,NA,0.7666666666666667,0.6608695652173914,0.22981870063308713,0.857,0.5,0.631,NA
4f411252-7160-4523-8b57-0810d6b8a83e,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,74,Undefined,API_PT_Revised.txt,harker,15,0.8,0.7,0.5,NA,NA,NA,0.6666666666666666,0.595,0.26547127904916573,0.6,0.5,0.545,NA
ed4ae85a-e29d-4ab3-b8cd-ab282d8659da,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,77,Undefined,API_PT_Revised.txt,harker,20,0.9,0.7,0.6,NA,NA,NA,0.7333333333333334,0.4863636363636364,0.26163029874833016,0.7,0.583,0.636,NA
54dccd0b-03a8-4b6d-94e5-ec8b37097772,52c101e2-5524-4706-b8ee-98970b695c18,gpt-3.5-turbo,0.1,10,73,Undefined,API_PT_Revised.txt,harker,25,0.9,0.7,0.6,NA,NA,NA,0.7333333333333334,0.4954545454545455,0.2619459915313438,0.7,0.583,0.636,NA
8a0c3fbc-90f5-40ca-b838-fa0e18898c35,8d97cd17-253b-47b5-bf1f-540071c54f8c,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,0,0.6,0.2,NA,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
062d63b6-1541-4220-9e34-6e1a98e78b0a,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,0,0.6,0.2,NA,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
b3639a02-d67c-42ee-b039-73d8472fcd7d,c41bfe86-a1f2-4eb9-8f47-5a13fcdf0cee,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,0,0.8,0.2,NA,NA,NA,NA,0.5,NA,NA,0.25,0.5,0.3333333333333333,NA
82b81266-e034-48de-95d4-792a5ba87493,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,0,0.6,0.2,NA,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
61a3df67-5dc7-4ec7-8c43-c7fd8076827f,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,0,0.7,0.1,NA,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
daeb80eb-f0ce-493d-82b2-b273a831064e,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,0,0.6,0.2,NA,NA,NA,NA,0.4,NA,NA,0.2,0.5,0.28571428571428575,NA
ccdcc6d2-cd7d-460d-9a05-209132541e22,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,5.0,0.7,1.0,NA,NA,NA,NA,0.85,NA,NA,0.8434343434343434,0.8541666666666667,0.8465473145780051,NA
454672a1-fe0a-4e88-bdf8-b2f5940fd01b,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,10.0,0.7,1.0,NA,NA,NA,NA,0.85,NA,NA,0.8434343434343434,0.8541666666666667,0.8465473145780051,NA
4869842f-0ab8-47c8-8538-54c44bdadbb3,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,15.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.9,0.9166666666666667,0.898989898989899,NA
119255c2-9eb4-4686-8ba6-3079dcf975af,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,20.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.9,0.9166666666666667,0.898989898989899,NA
5a5c960c-9adc-419c-8732-14568925d6d2,40d9c3af-4711-4e78-95c3-35ee2ed837bd,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,25.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,NA
8a1df4c6-8900-4e99-b1c5-7ff261f847de,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,5.0,0.6,1.0,NA,NA,NA,NA,0.8,NA,NA,0.7916666666666667,0.7916666666666667,0.7916666666666667,NA
0d16be84-4087-4645-a65f-4223e2a3a1e6,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,10.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.9285714285714286,0.875,0.8901098901098901,NA
0c7406fb-c225-4011-9f67-e6cddd0ac190,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,15.0,0.6,1.0,NA,NA,NA,NA,0.8,NA,NA,0.7916666666666667,0.7916666666666667,0.7916666666666667,NA
12254793-9d11-46a9-ad62-ed2864d184fe,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,20.0,0.8,0.9,NA,NA,NA,NA,0.85,NA,NA,0.8516483516483516,0.8333333333333333,0.8399999999999999,NA
e3b09319-b4dc-48f5-9f87-b2f458df05a5,64e5502c-5e00-4e40-be6e-18742368edcf,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,25.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.9285714285714286,0.875,0.8901098901098901,NA
827b9e60-93f4-4723-863a-eca40d3dc786,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,5.0,0.7,1.0,NA,NA,NA,NA,0.85,NA,NA,0.8636363636363636,0.875,0.849624060150376,NA
25f57691-28df-4daf-b2a0-61854ecc82e5,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,10.0,0.7,1.0,NA,NA,NA,NA,0.85,NA,NA,0.8636363636363636,0.875,0.849624060150376,NA
f186d66f-0966-45db-aefa-4113e9b1b6f7,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,15.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
8ffa7cc1-76dc-451c-bb4f-7b41c519adfa,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,20.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
9dd51350-4f5e-459c-afc5-a1a7b4a42b80,92d0195e-f682-4a25-8bb7-6b8871063edd,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,25.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
a00802f0-894b-49e7-8d12-1c02bb3ddc1f,c41bfe86-a1f2-4eb9-8f47-5a13fcdf0cee,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,10.0,0.7,0.9,NA,NA,NA,NA,0.8,NA,NA,0.8571428571428572,0.8,0.7916666666666665,NA
b6ff03b2-9655-457d-9e89-294e77f08628,c41bfe86-a1f2-4eb9-8f47-5a13fcdf0cee,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,15.0,0.7,0.9,NA,NA,NA,NA,0.8,NA,NA,0.8571428571428572,0.8,0.7916666666666665,NA
0823697f-8979-46c1-9013-e0a17f9c8d76,c41bfe86-a1f2-4eb9-8f47-5a13fcdf0cee,OpenTutorLogisticRegression,NA,10.0,25,NA,config.yaml,diode_s2,20.0,0.7,0.9,NA,NA,NA,NA,0.8,NA,NA,0.8571428571428572,0.8,0.7916666666666665,NA
bf343137-85d8-4005-81ad-c7953052ba79,c41bfe86-a1f2-4eb9-8f47-5a13fcdf0cee,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,25.0,0.7,0.9,NA,NA,NA,NA,0.8,NA,NA,0.8571428571428572,0.8,0.7916666666666665,NA
6beec1da-a861-48ed-882b-8ed913cb1d04,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,5.0,0.5,0.9,NA,NA,NA,NA,0.7,NA,NA,0.7291666666666667,0.7291666666666667,0.7000000000000001,NA
5b74ddc1-3528-41e2-a407-150b55b915a2,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,diode_s2,10.0,0.6,1.0,NA,NA,NA,NA,0.8,NA,NA,0.8,0.8125,0.797979797979798,NA
6b070da5-27dd-4b01-b307-4f2375cb6af3,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,15.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
be51b71a-30bd-46d1-9b58-b6bfcfc2c9d7,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,20.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
cf502a2a-747c-4054-9dbd-e6fc036332ad,acc4c2f8-b0e0-46ea-81fe-7e8c6a091663,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,diode_s2,25.0,0.8,1.0,NA,NA,NA,NA,0.9,NA,NA,0.8958333333333333,0.8958333333333333,0.8958333333333333,NA
b8f5d101-055d-49fb-9509-2689eed494d3,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,1,NA,config.yaml,suicide_s2,0,0.5,0.0,NA,NA,NA,NA,0.25,NA,NA,0.125,0.5,0.2,NA
8c52e813-add1-476a-a1ff-469f9fe3820c,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,0,0.5,0.0,NA,NA,NA,NA,0.25,NA,NA,0.125,0.5,0.2,NA
0901b985-6530-4601-8568-f46aa7405da6,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,10.0,0.7,0.7,NA,NA,NA,NA,0.7,NA,NA,0.7272727272727273,0.8,0.6875,NA
c0978be7-89d1-4be7-8e40-7d2dc69367a3,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,suicide_s2,15.0,0.5,0.6,NA,NA,NA,NA,0.55,NA,NA,0.55,0.5666666666666667,0.52,NA
7e702165-310c-4d47-b137-0234c30c53e9,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,suicide_s2,20.0,0.7,0.7,NA,NA,NA,NA,0.7,NA,NA,0.6767676767676767,0.7333333333333334,0.6703296703296703,NA
d2006ac4-1aa1-443e-9b46-61e75a7da816,d7d88b21-2dfb-4b1c-af50-e7075eba61e2,OpenTutorLogisticRegression,NA,10.0,24,NA,config.yaml,suicide_s2,25.0,0.8,0.7,NA,NA,NA,NA,0.75,NA,NA,0.6785714285714286,0.7,0.6865203761755486,NA
10e44373-f226-4998-8160-56a2b85466ff,f15dc28f-87dd-4142-9376-3a1cc465daca,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,0,0.6,0.3,NA,NA,NA,NA,0.45,NA,NA,0.225,0.5,0.3103448275862069,NA
277a7646-30df-40a8-9b65-be5d82e00921,f15dc28f-87dd-4142-9376-3a1cc465daca,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,5.0,0.6,0.8,NA,NA,NA,NA,0.7,NA,NA,0.696969696969697,0.696969696969697,0.696969696969697,NA
5b6d6029-a767-4540-882b-a4a4b5ac85a8,f15dc28f-87dd-4142-9376-3a1cc465daca,OpenTutorLogisticRegression,NA,10.0,23,NA,config.yaml,suicide_s2,10.0,0.8,0.9,NA,NA,NA,NA,0.85,NA,NA,0.8500000000000001,0.8535353535353536,0.849624060150376,NA
